Slice,Count,Total.Area,Average.Size,X.Area,Perim.,Circ.,Solidity
W021_G1_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G1_7_perp_B.TIF,1,0.006,0.006,0.005,0.359,0.573,0.87
W021_G1_8_perp_B.TIF,1,0.059,0.059,0.049,3.578,0.058,0.29
W021_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G2_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G2_1_para_B.TIF,2,0.038,0.019,0.031,1.136,0.187,0.501
W021_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G2_3_para_B.TIF,1,0.009,0.009,0.007,0.617,0.282,0.492
W021_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G2_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G2_7_perp_B.TIF,1,0.008,0.008,0.007,0.642,0.247,0.604
W021_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_4_para_B.TIF,2,0.031,0.015,0.025,0.755,0.331,0.714
W021_G3_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G4_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G4_2_para_B.TIF,1,0.009,0.009,0.008,0.549,0.384,0.752
W021_G4_3_para_B.TIF,1,0.011,0.011,0.009,0.651,0.336,0.767
W021_G4_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G4_5_para_B.TIF,1,0.006,0.006,0.005,0.362,0.59,0.835
W021_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G4_8_perp_B.TIF,1,0.007,0.007,0.006,0.516,0.322,0.569
W021_G4_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G5_10_perp_B.TIF,1,0.013,0.013,0.011,0.827,0.24,0.468
W021_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G5_4_para_B.TIF,2,0.016,0.008,0.014,0.438,0.525,0.801
W021_G5_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G5_7_perp_B.TIF,1,0.008,0.008,0.006,0.428,0.522,0.885
W021_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W021_positive_B.TIF,10,0.401,0.04,0.333,2.093,0.174,0.393
W022_G1_1_para_Atr.TIF,4,0.073,0.018,0.061,0.959,0.324,0.628
W022_G1_6_perp_Atr.TIF,3,0.064,0.021,0.053,1.082,0.226,0.714
W022_G2_1_para_Atr.TIF,5,0.055,0.011,0.046,0.631,0.374,0.746
W022_G2_6_perp_Atr.TIF,6,0.19,0.032,0.158,1.821,0.177,0.556
W022_G3_1_para_Atr.TIF,3,0.045,0.015,0.037,0.777,0.358,0.765
W022_G3_6_perp_Atr.TIF,5,0.083,0.017,0.069,1.033,0.247,0.584
W022_G4_1_para_Atr.TIF,2,0.042,0.021,0.035,1.43,0.136,0.502
W022_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G5_1_para_Atr.TIF,6,0.095,0.016,0.079,0.984,0.294,0.651
W022_G5_6_perp_Atr.TIF,2,0.022,0.011,0.019,0.69,0.294,0.611
W022_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_positive__Atr.TIF,10,0.4,0.04,0.333,2.146,0.152,0.354
W022_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W022_positive_B.TIF,10,0.426,0.043,0.355,2.196,0.149,0.357
W023_G1_1_para_Atr.TIF,1,0.01,0.01,0.008,0.587,0.359,0.666
W023_G1_2_para_Atr.TIF,3,0.041,0.014,0.034,0.866,0.322,0.584
W023_G1_3_para_Atr.TIF,1,0.02,0.02,0.016,1.143,0.19,0.398
W023_G1_6_perp_Atr.TIF,2,0.034,0.017,0.028,0.963,0.234,0.517
W023_G1_7_perp_Atr.TIF,2,0.019,0.009,0.016,0.551,0.377,0.72
W023_G1_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G2_1_para_Atr.TIF,2,0.077,0.039,0.064,2.08,0.113,0.34
W023_G2_2_para_Atr.TIF,2,0.075,0.038,0.063,2.113,0.117,0.475
W023_G2_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G2_6_perp_Atr.TIF,2,0.033,0.017,0.028,0.786,0.372,0.735
W023_G2_7_perp_Atr.TIF,1,0.006,0.006,0.005,0.382,0.56,0.838
W023_G2_8_perp_Atr.TIF,9,0.192,0.021,0.16,1.249,0.249,0.574
W023_G3_1_para_Atr.TIF,1,0.014,0.014,0.012,1.167,0.129,0.472
W023_G3_2_para_Atr.TIF,3,0.029,0.01,0.024,0.597,0.347,0.659
W023_G3_3_para_Atr.TIF,1,0.028,0.028,0.024,1.216,0.24,0.693
W023_G3_6_perp_Atr.TIF,1,0.006,0.006,0.005,0.369,0.559,0.772
W023_G3_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G3_8_perp_Atr.TIF,1,0.033,0.033,0.028,1.103,0.342,0.691
W023_G4_1_para_Atr.TIF,3,0.109,0.036,0.091,1.94,0.139,0.4
W023_G4_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_6_perp_Atr.TIF,3,0.08,0.027,0.066,1.609,0.133,0.498
W023_G4_7_perp_Atr.TIF,4,0.091,0.023,0.076,1.189,0.253,0.627
W023_G4_8_perp_Atr.TIF,2,0.057,0.028,0.047,1.616,0.364,0.592
W023_G5_1_para_Atr.TIF,2,0.04,0.02,0.033,1.338,0.158,0.414
W023_G5_2_para_Atr.TIF,3,0.049,0.016,0.041,0.864,0.3,0.634
W023_G5_3_para_Atr.TIF,2,0.04,0.02,0.034,1.126,0.22,0.586
W023_G5_6_perp_Atr.TIF,2,0.024,0.012,0.02,0.733,0.292,0.615
W023_G5_7_perp_Atr.TIF,2,0.097,0.049,0.081,2.682,0.092,0.433
W023_G5_8_perp_Atr.TIF,1,0.008,0.008,0.007,0.484,0.449,0.828
W023_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_positive__Atr.TIF,10,0.397,0.04,0.33,2.132,0.163,0.362
W023_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G2_1_para_B.TIF,1,0.008,0.008,0.006,0.583,0.288,0.779
W023_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G2_7_perp_B.TIF,1,0.006,0.006,0.005,0.366,0.541,0.827
W023_G2_8_perp_B.TIF,1,0.02,0.02,0.017,1.165,0.19,0.432
W023_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G3_3_para_B.TIF,1,0.006,0.006,0.005,0.41,0.479,0.736
W023_G3_6_perp_B.TIF,1,0.013,0.013,0.011,0.705,0.319,0.725
W023_G3_7_perp_B.TIF,1,0.007,0.007,0.006,0.442,0.432,0.768
W023_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_G5_8_perp_B.TIF,1,0.006,0.006,0.005,0.434,0.375,0.847
W023_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W023_positive_B.TIF,10,0.416,0.042,0.347,2.178,0.154,0.361
W024_G1_1_para_Atr.TIF,2,0.053,0.027,0.044,1.572,0.155,0.433
W024_G1_6_perp_Atr.TIF,3,0.083,0.028,0.069,1.64,0.168,0.447
W024_G2_1_para_Atr.TIF,3,0.053,0.018,0.044,1.141,0.222,0.552
W024_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G3_1_para_Atr.TIF,2,0.018,0.009,0.015,0.504,0.436,0.783
W024_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G4_1_para_Atr.TIF,1,0.029,0.029,0.024,1.748,0.118,0.416
W024_G4_6_perp_Atr.TIF,2,0.049,0.025,0.041,1.343,0.185,0.632
W024_G5_1_para_Atr.TIF,1,0.028,0.028,0.023,1.569,0.141,0.56
W024_G5_6_perp_Atr.TIF,3,0.054,0.018,0.045,0.979,0.259,0.674
W024_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_positive__Atr.TIF,10,0.419,0.042,0.349,2.229,0.146,0.346
W024_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G1_6_perp_B.TIF,1,0.022,0.022,0.019,1.091,0.236,0.48
W024_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G3_1_para_B.TIF,1,0.006,0.006,0.005,0.381,0.536,0.895
W024_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G5_6_perp_B.TIF,3,0.068,0.023,0.056,1.438,0.147,0.37
W024_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_positive_B.TIF,10,0.427,0.043,0.355,2.179,0.157,0.36
W025_G1_1_para_Atr.TIF,1,0.024,0.024,0.02,0.858,0.409,0.759
W025_G1_2_para_Atr.TIF,1,0.026,0.026,0.021,1.453,0.154,0.531
W025_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G1_6_perp_Atr.TIF,1,0.016,0.016,0.013,0.886,0.253,0.632
W025_G1_7_perp_Atr.TIF,3,0.041,0.014,0.034,0.876,0.312,0.56
W025_G1_8_perp_Atr.TIF,1,0.046,0.046,0.039,2.367,0.104,0.538
W025_G2_1_para_Atr.TIF,1,0.006,0.006,0.005,0.365,0.585,0.819
W025_G2_2_para_Atr.TIF,1,0.013,0.013,0.011,0.734,0.305,0.81
W025_G2_3_para_Atr.TIF,2,0.037,0.018,0.031,0.962,0.28,0.614
W025_G2_6_perp_Atr.TIF,3,0.045,0.015,0.038,0.899,0.247,0.607
W025_G2_7_perp_Atr.TIF,3,0.069,0.023,0.057,1.22,0.284,0.65
W025_G2_8_perp_Atr.TIF,1,0.013,0.013,0.011,1.034,0.155,0.336
W025_G3_1_para_Atr.TIF,3,0.054,0.018,0.045,0.895,0.375,0.699
W025_G3_2_para_Atr.TIF,2,0.022,0.011,0.018,0.536,0.478,0.776
W025_G3_3_para_Atr.TIF,2,0.038,0.019,0.032,1.126,0.267,0.589
W025_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G3_7_perp_Atr.TIF,1,0.119,0.119,0.099,5.544,0.048,0.418
W025_G3_8_perp_Atr.TIF,4,0.075,0.019,0.062,1.105,0.268,0.614
W025_G4_1_para_Atr.TIF,3,0.039,0.013,0.032,0.702,0.373,0.705
W025_G4_2_para_Atr.TIF,1,0.019,0.019,0.015,0.85,0.323,0.712
W025_G4_3_para_Atr.TIF,1,0.04,0.04,0.033,2.095,0.114,0.341
W025_G4_6_perp_Atr.TIF,1,0.019,0.019,0.016,1.232,0.156,0.43
W025_G4_7_perp_Atr.TIF,2,0.029,0.015,0.024,0.661,0.531,0.722
W025_G4_8_perp_Atr.TIF,3,0.077,0.026,0.064,1.366,0.33,0.64
W025_G5_1_para_Atr.TIF,5,0.081,0.016,0.067,1.031,0.256,0.609
W025_G5_2_para_Atr.TIF,1,0.06,0.06,0.05,2.724,0.102,0.513
W025_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G5_6_perp_Atr.TIF,1,0.02,0.02,0.017,1.154,0.191,0.482
W025_G5_7_perp_Atr.TIF,1,0.007,0.007,0.006,0.453,0.456,0.693
W025_G5_8_perp_Atr.TIF,3,0.053,0.018,0.044,0.925,0.274,0.542
W025_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_positive__Atr.TIF,11,0.422,0.038,0.352,2.027,0.166,0.383
W025_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G2_3_para_B.TIF,1,0.021,0.021,0.017,1.2,0.18,0.465
W025_G2_6_perp_B.TIF,1,0.006,0.006,0.005,0.378,0.537,0.754
W025_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G3_1_para_B.TIF,1,0.008,0.008,0.007,0.459,0.479,0.76
W025_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G5_7_perp_B.TIF,1,0.009,0.009,0.008,0.737,0.209,0.497
W025_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_negative_B.TIF,1,0.006,0.006,0.005,0.487,0.3,0.793
W025_positive_B.TIF,11,0.495,0.045,0.412,2.1,0.174,0.393
W026_G1_1_para_Atr.TIF,7,0.12,0.017,0.1,1.023,0.292,0.663
W026_G1_4_para_Atr.TIF,3,0.044,0.015,0.036,0.742,0.363,0.672
W026_G1_6_para_Atr.TIF,1,0.008,0.008,0.007,0.471,0.474,0.8
W026_G1_9_perp_Atr.TIF,1,0.007,0.007,0.005,0.438,0.431,0.7
W026_G2_1_para_Atr.TIF,1,0.011,0.011,0.009,0.595,0.38,0.686
W026_G2_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G2_6_para_Atr.TIF,2,0.02,0.01,0.016,0.514,0.46,0.862
W026_G2_9_perp_Atr.TIF,1,0.015,0.015,0.012,0.832,0.263,0.776
W026_G3_1_para_Atr.TIF,1,0.025,0.025,0.021,1.112,0.259,0.84
W026_G3_4_para_Atr.TIF,2,0.08,0.04,0.066,1.988,0.137,0.353
W026_G3_6_para_Atr.TIF,2,0.051,0.025,0.042,1.292,0.269,0.61
W026_G3_9_perp_Atr.TIF,1,0.008,0.008,0.007,0.589,0.295,0.634
W026_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G4_4_perp_Atr.TIF,2,0.044,0.022,0.036,1.141,0.322,0.543
W026_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G4_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_6_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_positive__Atr.TIF,11,0.47,0.043,0.391,2.102,0.168,0.385
W026_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G1_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G1_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G2_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G3_4_para_B.TIF,1,0.007,0.007,0.006,0.458,0.406,0.799
W026_G3_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G4_4_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G4_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W026_negative_B.TIF,1,0.006,0.006,0.005,0.373,0.51,0.868
W026_positive_B.TIF,13,0.496,0.038,0.413,1.949,0.171,0.397
W027_G1_1_para_Atr.TIF,3,0.054,0.018,0.045,0.977,0.289,0.646
W027_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G1_3_para_Atr.TIF,1,0.011,0.011,0.009,0.698,0.271,0.5
W027_G1_6_perp_Atr.TIF,1,0.013,0.013,0.01,0.713,0.309,0.719
W027_G1_7_perp_Atr.TIF,1,0.03,0.03,0.025,1.851,0.111,0.299
W027_G1_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_1_para_Atr.TIF,1,0.012,0.012,0.01,0.711,0.3,0.792
W027_G2_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_3_para_Atr.TIF,2,0.03,0.015,0.025,0.776,0.341,0.744
W027_G2_6_perp_Atr.TIF,5,0.101,0.02,0.084,1.066,0.313,0.632
W027_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_8_perp_Atr.TIF,1,0.012,0.012,0.01,0.614,0.392,0.709
W027_G3_1_para_Atr.TIF,1,0.026,0.026,0.021,1.442,0.154,0.462
W027_G3_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G3_3_para_Atr.TIF,2,0.018,0.009,0.015,0.751,0.207,0.636
W027_G3_6_perp_Atr.TIF,3,0.132,0.044,0.11,2.089,0.26,0.542
W027_G3_7_perp_Atr.TIF,2,0.017,0.008,0.014,0.485,0.473,0.784
W027_G3_8_perp_Atr.TIF,2,0.055,0.027,0.045,1.421,0.178,0.5
W027_G4_1_para_Atr.TIF,3,0.038,0.013,0.031,0.646,0.432,0.73
W027_G4_2_para_Atr.TIF,4,0.034,0.009,0.029,0.665,0.255,0.614
W027_G4_3_para_Atr.TIF,1,0.018,0.018,0.015,1.333,0.13,0.482
W027_G4_6_perp_Atr.TIF,6,0.077,0.013,0.064,0.843,0.277,0.596
W027_G4_7_perp_Atr.TIF,1,0.027,0.027,0.022,1.456,0.159,0.347
W027_G4_8_perp_Atr.TIF,2,0.042,0.021,0.035,1.196,0.179,0.58
W027_G5_1_para_Atr.TIF,1,0.019,0.019,0.015,0.707,0.465,0.754
W027_G5_2_para_Atr.TIF,3,0.027,0.009,0.022,0.528,0.416,0.727
W027_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G5_6_perp_Atr.TIF,1,0.011,0.011,0.009,0.699,0.289,0.659
W027_G5_7_perp_Atr.TIF,1,0.006,0.006,0.005,0.564,0.247,0.664
W027_G5_8_perp_Atr.TIF,4,0.063,0.016,0.053,0.954,0.249,0.604
W027_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_positive__Atr.TIF,12,0.502,0.042,0.418,1.947,0.203,0.441
W027_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G1_3_para_B.TIF,1,0.033,0.033,0.027,2.282,0.08,0.214
W027_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W027_positive_B.TIF,11,0.381,0.035,0.317,1.913,0.159,0.372
W028_G1_1_para_Atr.TIF,2,0.041,0.02,0.034,1.087,0.315,0.607
W028_G1_6_perp_Atr.TIF,2,0.03,0.015,0.025,0.774,0.332,0.678
W028_G2_1_para_Atr.TIF,1,0.016,0.016,0.013,0.809,0.311,0.827
W028_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G3_1_para_Atr.TIF,3,0.059,0.02,0.049,1.138,0.226,0.56
W028_G3_6_perp_Atr.TIF,2,0.069,0.035,0.058,1.585,0.176,0.545
W028_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G4_6_perp_Atr.TIF,2,0.035,0.017,0.029,0.892,0.292,0.609
W028_G5_1_para_Atr.TIF,1,0.039,0.039,0.032,1.622,0.186,0.394
W028_G5_6_perp_Atr.TIF,2,0.039,0.019,0.032,0.933,0.287,0.67
